SampleFk,TripID,StationID,CollectionDateTime,Depth_m,Division,GenusSpecies,Abundance,BioVolume_µm3_L,Flag,Notes
37299,LP060110,LPCR-249,1/11/2006 10:55,0.3,Bacillariophyta,Synedra tenera,1140.78,220000,H,
37299,LP060110,LPCR-249,1/11/2006 10:55,0.3,Bacillariophyta,Synedra ulna,1140.78,4880000,H,
37299,LP060110,LPCR-249,1/11/2006 10:55,0.3,Cyanobacteria,Woronichinia karelica,3866.71,28300,H,
37298,LP060110,LPCRDT05,1/10/2006 13:00,30.645,Bacillariophyta,Achnanthidium minutissimum,484.25,165000,H,
37298,LP060110,LPCRDT05,1/10/2006 13:00,30.645,Bacillariophyta,Amphora libyca,26.67,10700,H,
37298,LP060110,LPCRDT05,1/10/2006 13:00,30.645,Chlorophyta,Chlamydomonas sp.,2193.8,1420000,H,
37298,LP060110,LPCRDT05,1/10/2006 13:00,30.645,Cyanobacteria,Chroococcus limneticus,968.51,32500,H,
37298,LP060110,LPCRDT05,1/10/2006 13:00,30.645,Bacillariophyta,Cocconeis placentula,2193.8,2200000,H,
37298,LP060110,LPCRDT05,1/10/2006 13:00,30.645,Bacillariophyta,Cyclotella ocellata,15356.62,1300000,H,
37298,LP060110,LPCRDT05,1/10/2006 13:00,30.645,Bacillariophyta,Cymbella delicatula,145.02,43500,H,
37298,LP060110,LPCRDT05,1/10/2006 13:00,30.645,Bacillariophyta,Denticula sp.,26.67,20100,H,
37298,LP060110,LPCRDT05,1/10/2006 13:00,30.645,Bacillariophyta,Diatoma moniliformis,484.25,97000,H,
37298,LP060110,LPCRDT05,1/10/2006 13:00,30.645,Bacillariophyta,Fragilaria capucina,484.25,171000,H,
37298,LP060110,LPCRDT05,1/10/2006 13:00,30.645,Bacillariophyta,Fragilaria crotonensis,15356.62,9990000,H,
37298,LP060110,LPCRDT05,1/10/2006 13:00,30.645,Chlorophyta,Monoraphidium mirabile,26.67,13900,H,
37298,LP060110,LPCRDT05,1/10/2006 13:00,30.645,Bacillariophyta,Navicula goeppertiana,2193.8,879000,H,
37298,LP060110,LPCRDT05,1/10/2006 13:00,30.645,Bacillariophyta,Navicula radiosa,484.25,639000,H,
37298,LP060110,LPCRDT05,1/10/2006 13:00,30.645,Bacillariophyta,Nitzschia linearis,2193.8,1560000,H,
37298,LP060110,LPCRDT05,1/10/2006 13:00,30.645,Bacillariophyta,Nitzschia sp.,2193.8,158000,H,
37298,LP060110,LPCRDT05,1/10/2006 13:00,30.645,Pyrrophyta,Peridinium umbonatum,484.25,245000,H,
37298,LP060110,LPCRDT05,1/10/2006 13:00,30.645,Chrysophyta,Puncticulata bodanica,26.67,50700,H,
37298,LP060110,LPCRDT05,1/10/2006 13:00,30.645,Chlorophyta,Pyramichlamys sp.,52651.26,1580,H,
37298,LP060110,LPCRDT05,1/10/2006 13:00,30.645,Cryptophyta,Rhodomonas sp.,835838.76,1.82E+08,H,
37298,LP060110,LPCRDT05,1/10/2006 13:00,30.645,Chlorophyta,Scenedesmus sp.,1937.01,20300,H,
37298,LP060110,LPCRDT05,1/10/2006 13:00,30.645,Chlorophyta,Sphaerocystis schroeteri,1937.01,519000,H,
37298,LP060110,LPCRDT05,1/10/2006 13:00,30.645,Chrysophyta,Stephanocyclus meneghiniana,484.25,487000,H,
37298,LP060110,LPCRDT05,1/10/2006 13:00,30.645,Bacillariophyta,Synedra tenera,4387.61,1490000,H,
37298,LP060110,LPCRDT05,1/10/2006 13:00,30.645,Cyanobacteria,Woronichinia karelica,2080.02,13100,H,
37297,LP060110,LPCR0024,1/10/2006 10:40,1,Bacillariophyta,Achnanthidium minutissimum,7129.86,554000,H,
37297,LP060110,LPCR0024,1/10/2006 10:40,1,Cyanobacteria,Aphanizomenon flos-aquae,213.34,5760,H,
37297,LP060110,LPCR0024,1/10/2006 10:40,1,Cyanobacteria,Aphanothece nidulans,3146.7,26400,H,
37297,LP060110,LPCR0024,1/10/2006 10:40,1,Chlorophyta,Characium ambiguum,26.67,838,H,
37297,LP060110,LPCR0024,1/10/2006 10:40,1,Bacillariophyta,Craticula sp.,4753.24,1770000,H,
37297,LP060110,LPCR0024,1/10/2006 10:40,1,Bacillariophyta,Cyclotella ocellata,71298.58,6050000,H,
37297,LP060110,LPCR0024,1/10/2006 10:40,1,Bacillariophyta,Denticula sp.,484.25,257000,H,
37297,LP060110,LPCR0024,1/10/2006 10:40,1,Bacillariophyta,Diatoma moniliformis,2376.62,588000,H,
37297,LP060110,LPCR0024,1/10/2006 10:40,1,Bacillariophyta,Fragilaria crotonensis,4753.24,3090000,H,
37297,LP060110,LPCR0024,1/10/2006 10:40,1,Chlorophyta,Monoraphidium mirabile,2376.62,299000,H,
37297,LP060110,LPCR0024,1/10/2006 10:40,1,Bacillariophyta,Navicula radiosa,484.25,1080000,H,
37297,LP060110,LPCR0024,1/10/2006 10:40,1,Bacillariophyta,Nitzschia amphibia,2376.62,1140000,H,
37297,LP060110,LPCR0024,1/10/2006 10:40,1,Chlorophyta,Pyramichlamys sp.,26142.81,1580,H,
37297,LP060110,LPCR0024,1/10/2006 10:40,1,Cryptophyta,Rhodomonas sp.,869842.7,1.01E+08,H,
37297,LP060110,LPCR0024,1/10/2006 10:40,1,Chlorophyta,Sphaerocystis schroeteri,7129.86,1280000,H,
37297,LP060110,LPCR0024,1/10/2006 10:40,1,Chrysophyta,Stephanocyclus meneghiniana,2376.62,3240000,H,
37297,LP060110,LPCR0024,1/10/2006 10:40,1,Bacillariophyta,Synedra tenera,9506.48,1910000,H,
37297,LP060110,LPCR0024,1/10/2006 10:40,1,Bacillariophyta,Synedra ulna,53.33,290000,H,
37297,LP060110,LPCR0024,1/10/2006 10:40,1,Chlorophyta,Westella botryoides,3874.03,54800,H,
37297,LP060110,LPCR0024,1/10/2006 10:40,1,Cyanobacteria,Woronichinia karelica,130714.07,539000,H,
37296,LP051209,LPESC119,12/14/2005 10:50,1,Bacillariophyta,Achnanthidium minutissimum,2299.95,179000,H,
37296,LP051209,LPESC119,12/14/2005 10:50,1,Cyanobacteria,Aphanizomenon flos-aquae,15639.69,422000,H,
37296,LP051209,LPESC119,12/14/2005 10:50,1,Chlorophyta,Chlamydomonas sp.,1839.96,925000,H,
37296,LP051209,LPESC119,12/14/2005 10:50,1,Cyanobacteria,Chroococcus minutus,320,36200,H,
37296,LP051209,LPESC119,12/14/2005 10:50,1,Chlorophyta,Cosmarium sp.,26.67,34000,H,
37296,LP051209,LPESC119,12/14/2005 10:50,1,Bacillariophyta,Cyclotella ocellata,39099.22,3320000,H,
37296,LP051209,LPESC119,12/14/2005 10:50,1,Bacillariophyta,Encyonema minutum,26.67,7110,H,
37296,LP051209,LPESC119,12/14/2005 10:50,1,Euglenophyta,Euglena sp.,26.67,176000,H,
37296,LP051209,LPESC119,12/14/2005 10:50,1,Chlorophyta,Monoraphidium mirabile,11499.77,1450000,H,
37296,LP051209,LPESC119,12/14/2005 10:50,1,Bacillariophyta,Navicula radiosa,26.67,71000,H,
37296,LP051209,LPESC119,12/14/2005 10:50,1,Bacillariophyta,Nitzschia amphibia,459.99,178000,H,
37296,LP051209,LPESC119,12/14/2005 10:50,1,Chlorophyta,Pyramichlamys sp.,919.98,1580,H,
37296,LP051209,LPESC119,12/14/2005 10:50,1,Cryptophyta,Rhodomonas sp.,120517.6,10200000,H,
37296,LP051209,LPESC119,12/14/2005 10:50,1,Chlorophyta,Scenedesmus dimorphus,1937.01,36500,H,
37296,LP051209,LPESC119,12/14/2005 10:50,1,Chlorophyta,Scenedesmus quadricauda,1839.96,34700,H,
37296,LP051209,LPESC119,12/14/2005 10:50,1,Chlorophyta,Staurastrum sp.,26.67,132000,H,
37296,LP051209,LPESC119,12/14/2005 10:50,1,Bacillariophyta,Stephanodiscus hantzschii,484.25,739000,H,
37296,LP051209,LPESC119,12/14/2005 10:50,1,Bacillariophyta,Synedra tenera,4139.92,728000,H,
37296,LP051209,LPESC119,12/14/2005 10:50,1,Bacillariophyta,Synedra ulna,459.99,1980000,H,
37296,LP051209,LPESC119,12/14/2005 10:50,1,Chlorophyta,Tetraedron minimum,4139.92,252000,H,
37295,LP051209,LPESC273,12/14/2005 9:05,1.5,Bacillariophyta,Achnanthidium minutissimum,25667.49,6350000,H,
37295,LP051209,LPESC273,12/14/2005 9:05,1.5,Chlorophyta,Chlamydomonas sp.,59890.81,6270000,H,
37295,LP051209,LPESC273,12/14/2005 9:05,1.5,Bacillariophyta,Cocconeis placentula,8555.83,8130000,H,
37295,LP051209,LPESC273,12/14/2005 9:05,1.5,Bacillariophyta,Cyclotella ocellata,8555.83,1290000,H,
37295,LP051209,LPESC273,12/14/2005 9:05,1.5,Bacillariophyta,Diatoma mesodon,8555.83,8470000,H,
37295,LP051209,LPESC273,12/14/2005 9:05,1.5,Bacillariophyta,Diatoma moniliformis,68446.64,35500000,H,
37295,LP051209,LPESC273,12/14/2005 9:05,1.5,Bacillariophyta,Epithemia argus,7263.8,5960000,H,
37295,LP051209,LPESC273,12/14/2005 9:05,1.5,Bacillariophyta,Epithemia sorex,8555.83,3310000,H,
37295,LP051209,LPESC273,12/14/2005 9:05,1.5,Bacillariophyta,Eunotia sp.,8555.83,4840000,H,
37295,LP051209,LPESC273,12/14/2005 9:05,1.5,Bacillariophyta,Fragilaria capucina,800.01,509000,H,
37295,LP051209,LPESC273,12/14/2005 9:05,1.5,Bacillariophyta,Fragilaria crotonensis,72638.01,83900000,H,
37295,LP051209,LPESC273,12/14/2005 9:05,1.5,Bacillariophyta,Hantzschia amphioxys,7263.8,8670000,H,
37295,LP051209,LPESC273,12/14/2005 9:05,1.5,Chrysophyta,Mallomonas sp.,188228.26,74500000,H,
37295,LP051209,LPESC273,12/14/2005 9:05,1.5,Bacillariophyta,Navicula menisculus,8555.83,2960000,H,
37295,LP051209,LPESC273,12/14/2005 9:05,1.5,Bacillariophyta,Navicula sp.,7263.8,5990000,H,
37295,LP051209,LPESC273,12/14/2005 9:05,1.5,Bacillariophyta,Nitzschia palea,8555.83,1220000,H,
37295,LP051209,LPESC273,12/14/2005 9:05,1.5,Chrysophyta,Pinnularia microstauron var. brebissonii,400,515000,H,
37295,LP051209,LPESC273,12/14/2005 9:05,1.5,Chlorophyta,Pyramichlamys sp.,171116.6,1580,H,
37295,LP051209,LPESC273,12/14/2005 9:05,1.5,Bacillariophyta,Reimeria sinuata,400,22000,H,
37295,LP051209,LPESC273,12/14/2005 9:05,1.5,Cryptophyta,Rhodomonas sp.,1651275.15,1.71E+08,H,
37295,LP051209,LPESC273,12/14/2005 9:05,1.5,Bacillariophyta,Rhoicosphenia curvata,14527.6,9500000,H,
37295,LP051209,LPESC273,12/14/2005 9:05,1.5,Bacillariophyta,Synedra ulna,7263.8,20700000,H,
37295,LP051209,LPESC273,12/14/2005 9:05,1.5,Euglenophyta,Trachelomonas dybowskii,8555.83,5120000,H,
37295,LP051209,LPESC273,12/14/2005 9:05,1.5,Euglenophyta,Trachelomonas hispida var. punctata,51334.98,1.07E+08,H,
37294,LP051209,LPCR2429,12/13/2005 10:40,1,Cyanobacteria,Aphanizomenon flos-aquae,15400.49,194000,H,
37294,LP051209,LPCR2429,12/13/2005 10:40,1,Chlorophyta,Chlamydomonas sp.,5133.5,2150000,H,
37294,LP051209,LPCR2429,12/13/2005 10:40,1,Bacillariophyta,Cocconeis placentula,80,306000,H,
37294,LP051209,LPCR2429,12/13/2005 10:40,1,Bacillariophyta,Cyclotella ocellata,80,60800,H,
37294,LP051209,LPCR2429,12/13/2005 10:40,1,Bacillariophyta,Epithemia sorex,1711.17,4170000,H,
37294,LP051209,LPCR2429,12/13/2005 10:40,1,Bacillariophyta,Navicula erifuga,1711.17,1560000,H,
37294,LP051209,LPCR2429,12/13/2005 10:40,1,Bacillariophyta,Navicula gregaria,160,163000,H,
37294,LP051209,LPCR2429,12/13/2005 10:40,1,Bacillariophyta,Navicula leptostriata,3422.33,3440000,H,
37294,LP051209,LPCR2429,12/13/2005 10:40,1,Bacillariophyta,Nitzschia constricta,1711.17,657000,H,
37294,LP051209,LPCR2429,12/13/2005 10:40,1,Pyrrophyta,Peridinium umbonatum,1452.76,2390000,H,
37294,LP051209,LPCR2429,12/13/2005 10:40,1,Chlorophyta,Pyramichlamys sp.,15400.49,1580,H,
37294,LP051209,LPCR2429,12/13/2005 10:40,1,Cryptophyta,Rhodomonas sp.,15400.49,806000,H,
37294,LP051209,LPCR2429,12/13/2005 10:40,1,Chlorophyta,Scenedesmus dimorphus,6844.66,459000,H,
37294,LP051209,LPCR2429,12/13/2005 10:40,1,Bacillariophyta,Sellaphora pupula,1711.17,1290000,H,
37294,LP051209,LPCR2429,12/13/2005 10:40,1,Bacillariophyta,Synedra tenera,80,12100,H,
37294,LP051209,LPCR2429,12/13/2005 10:40,1,Bacillariophyta,Synedra ulna,1711.17,2820000,H,
37294,LP051209,LPCR2429,12/13/2005 10:40,1,Euglenophyta,Trachelomonas volvocina,3422.33,194000,H,
37293,LP051209,LPCR2387,12/13/2005 9:15,1,Cyanobacteria,Aphanizomenon flos-aquae,5326.79,144000,H,
37293,LP051209,LPCR2387,12/13/2005 9:15,1,Pyrrophyta,Ceratium hirundinella,80,1950000,H,
37293,LP051209,LPCR2387,12/13/2005 9:15,1,Chlorophyta,Characium ambiguum,2592.68,88200,H,
37293,LP051209,LPCR2387,12/13/2005 9:15,1,Chlorophyta,Chlamydomonas sp.,7778.03,3760000,H,
37293,LP051209,LPCR2387,12/13/2005 9:15,1,Chlorophyta,Coelastrum microporum,6295.29,712000,H,
37293,LP051209,LPCR2387,12/13/2005 9:15,1,Bacillariophyta,Cyclotella ocellata,28519.43,2420000,H,
37293,LP051209,LPCR2387,12/13/2005 9:15,1,Bacillariophyta,Diatoma vulgaris,484.25,774000,H,
37293,LP051209,LPCR2387,12/13/2005 9:15,1,Bacillariophyta,Encyonema minutum,484.25,149000,H,
37293,LP051209,LPCR2387,12/13/2005 9:15,1,Chlorophyta,Monoraphidium mirabile,12963.38,1600000,H,
37293,LP051209,LPCR2387,12/13/2005 9:15,1,Bacillariophyta,Navicula cryptotenella,2592.68,580000,H,
37293,LP051209,LPCR2387,12/13/2005 9:15,1,Bacillariophyta,Nitzschia perminuta,484.25,86400,H,
37293,LP051209,LPCR2387,12/13/2005 9:15,1,Pyrrophyta,Peridinium umbonatum,5185.35,2330000,H,
37293,LP051209,LPCR2387,12/13/2005 9:15,1,Chlorophyta,Pyramichlamys sp.,25926.76,1580,H,
37293,LP051209,LPCR2387,12/13/2005 9:15,1,Cryptophyta,Rhodomonas sp.,1005958.17,2.77E+08,H,
37293,LP051209,LPCR2387,12/13/2005 9:15,1,Chlorophyta,Scenedesmus dimorphus,3874.03,101000,H,
37293,LP051209,LPCR2387,12/13/2005 9:15,1,Chlorophyta,Sphaerocystis schroeteri,3874.03,438000,H,
37293,LP051209,LPCR2387,12/13/2005 9:15,1,Bacillariophyta,Stephanodiscus hantzschii,484.25,824000,H,
37293,LP051209,LPCR2387,12/13/2005 9:15,1,Bacillariophyta,Synedra tenera,2592.68,415000,H,
37293,LP051209,LPCR2387,12/13/2005 9:15,1,Bacillariophyta,Synedra ulna,26.67,167000,H,
37293,LP051209,LPCR2387,12/13/2005 9:15,1,Chlorophyta,Westella botryoides,10370.7,147000,H,
37292,LP051209,LPCR2085,12/12/2005 13:40,1,Bacillariophyta,Achnanthidium minutissimum,15685.69,2440000,H,
37292,LP051209,LPCR2085,12/12/2005 13:40,1,Pyrrophyta,Ceratium hirundinella,484.25,6750000,H,
37292,LP051209,LPCR2085,12/12/2005 13:40,1,Chlorophyta,Chlamydomonas sp.,5703.89,1340000,H,
37292,LP051209,LPCR2085,12/12/2005 13:40,1,Chlorophyta,Coelastrum sp.,800.01,11300,H,
37292,LP051209,LPCR2085,12/12/2005 13:40,1,Bacillariophyta,Craticula sp.,2851.94,1950000,H,
37292,LP051209,LPCR2085,12/12/2005 13:40,1,Bacillariophyta,Cyclotella ocellata,9981.8,588000,H,
37292,LP051209,LPCR2085,12/12/2005 13:40,1,Bacillariophyta,Cymbella affinis,106.67,62200,H,
37292,LP051209,LPCR2085,12/12/2005 13:40,1,Bacillariophyta,Cymbella delicatula,145.02,67700,H,
37292,LP051209,LPCR2085,12/12/2005 13:40,1,Bacillariophyta,Fragilaria crotonensis,53.33,99300,H,
37292,LP051209,LPCR2085,12/12/2005 13:40,1,Chlorophyta,Kirchneriella lunaris var. irregularis,3874.03,558000,H,
37292,LP051209,LPCR2085,12/12/2005 13:40,1,Chlorophyta,Monoraphidium mirabile,2851.94,941000,H,
37292,LP051209,LPCR2085,12/12/2005 13:40,1,Bacillariophyta,Navicula capitatoradiata,484.25,377000,H,
37292,LP051209,LPCR2085,12/12/2005 13:40,1,Bacillariophyta,Nitzschia levidensis,1425.97,898000,H,
37292,LP051209,LPCR2085,12/12/2005 13:40,1,Chrysophyta,Puncticulata bodanica,2851.94,5930000,H,
37292,LP051209,LPCR2085,12/12/2005 13:40,1,Chlorophyta,Pyramichlamys sp.,68446.64,1580,H,
37292,LP051209,LPCR2085,12/12/2005 13:40,1,Chlorophyta,Quadrigula chodatii,26.67,5370,H,
37292,LP051209,LPCR2085,12/12/2005 13:40,1,Cyanobacteria,Raphidiopsis curvata,15685.69,148000,H,
37292,LP051209,LPCR2085,12/12/2005 13:40,1,Cryptophyta,Rhodomonas sp.,462014.81,1.01E+08,H,
37292,LP051209,LPCR2085,12/12/2005 13:40,1,Chlorophyta,Scenedesmus arcuatus,160,23000,H,
37292,LP051209,LPCR2085,12/12/2005 13:40,1,Chlorophyta,Scenedesmus dimorphus,5703.89,296000,H,
37292,LP051209,LPCR2085,12/12/2005 13:40,1,Chlorophyta,Scenedesmus sp.,22815.55,645000,H,
37292,LP051209,LPCR2085,12/12/2005 13:40,1,Chlorophyta,Sphaerocystis schroeteri,35649.29,2330000,H,
37292,LP051209,LPCR2085,12/12/2005 13:40,1,Chlorophyta,Staurastrum sp.,1425.97,22400000,H,
37292,LP051209,LPCR2085,12/12/2005 13:40,1,Bacillariophyta,Stephanodiscus niagarae,484.25,550000,H,
37292,LP051209,LPCR2085,12/12/2005 13:40,1,Chlorophyta,Tetraedron minimum,1452.76,157000,H,
37291,LP051209,LPCR1679,12/12/2005 9:05,1,Bacillariophyta,Achnanthidium minutissimum,5703.89,403000,H,
37291,LP051209,LPCR1679,12/12/2005 9:05,1,Cyanobacteria,Aphanizomenon flos-aquae,586.67,15800,H,
37291,LP051209,LPCR1679,12/12/2005 9:05,1,Cyanobacteria,Aphanothece nidulans,4293.38,36000,H,
37291,LP051209,LPCR1679,12/12/2005 9:05,1,Pyrrophyta,Ceratium hirundinella,133.33,3070000,H,
37291,LP051209,LPCR1679,12/12/2005 9:05,1,Chlorophyta,Chlamydomonas sp.,5703.89,2150000,H,
37291,LP051209,LPCR1679,12/12/2005 9:05,1,Bacillariophyta,Cyclotella ocellata,15210.36,2290000,H,
37291,LP051209,LPCR1679,12/12/2005 9:05,1,Bacillariophyta,Denticula sp.,968.51,402000,H,
37291,LP051209,LPCR1679,12/12/2005 9:05,1,Bacillariophyta,Encyonema minutum,2421.27,593000,H,
37291,LP051209,LPCR1679,12/12/2005 9:05,1,Bacillariophyta,Fragilaria crotonensis,13309.07,9530000,H,
37291,LP051209,LPCR1679,12/12/2005 9:05,1,Bacillariophyta,Gyrosigma sp.,26.67,124000,H,
37291,LP051209,LPCR1679,12/12/2005 9:05,1,Chlorophyta,Monoraphidium mirabile,968.51,114000,H,
37291,LP051209,LPCR1679,12/12/2005 9:05,1,Euglenophyta,Phacus sp.,26.67,143000,H,
37291,LP051209,LPCR1679,12/12/2005 9:05,1,Chrysophyta,Puncticulata bodanica,484.25,2190000,H,
37291,LP051209,LPCR1679,12/12/2005 9:05,1,Chlorophyta,Pyramichlamys sp.,39927.21,1580,H,
37291,LP051209,LPCR1679,12/12/2005 9:05,1,Chlorophyta,Quadrigula lacustris,106.67,7370,H,
37291,LP051209,LPCR1679,12/12/2005 9:05,1,Cryptophyta,Rhodomonas sp.,724393.59,64900000,H,
37291,LP051209,LPCR1679,12/12/2005 9:05,1,Chlorophyta,Scenedesmus quadricauda,3802.59,63700,H,
37291,LP051209,LPCR1679,12/12/2005 9:05,1,Chlorophyta,Sphaerocystis schroeteri,1937.01,348000,H,
37291,LP051209,LPCR1679,12/12/2005 9:05,1,Chrysophyta,Stephanocyclus meneghiniana,5703.89,8710000,H,
37291,LP051209,LPCR1679,12/12/2005 9:05,1,Bacillariophyta,Stephanodiscus hantzschii,7605.18,5850000,H,
37291,LP051209,LPCR1679,12/12/2005 9:05,1,Bacillariophyta,Synedra tenera,5703.89,1080000,H,
37291,LP051209,LPCR1679,12/12/2005 9:05,1,Bacillariophyta,Synedra ulna,484.25,2350000,H,
37291,LP051209,LPCR1679,12/12/2005 9:05,1,Chlorophyta,Tetraedron minimum,3802.59,285000,H,
37290,LP051209,LPCR1169,12/11/2005 11:10,1,Bacillariophyta,Achnanthidium minutissimum,12963.38,916000,H,
37290,LP051209,LPCR1169,12/11/2005 11:10,1,Cyanobacteria,Aphanizomenon flos-aquae,16948.87,499000,H,
37290,LP051209,LPCR1169,12/11/2005 11:10,1,Cyanobacteria,Aphanothece nidulans,31476.47,297000,H,
37290,LP051209,LPCR1169,12/11/2005 11:10,1,Chlorophyta,Characium ambiguum,484.25,11200,H,
37290,LP051209,LPCR1169,12/11/2005 11:10,1,Chlorophyta,Chlamydomonas sp.,2592.68,880000,H,
37290,LP051209,LPCR1169,12/11/2005 11:10,1,Bacillariophyta,Cyclotella ocellata,33704.78,3890000,H,
37290,LP051209,LPCR1169,12/11/2005 11:10,1,Chlorophyta,Dictyosphaerium pulchellum,7748.05,260000,H,
37290,LP051209,LPCR1169,12/11/2005 11:10,1,Bacillariophyta,Encyonema minutum,7778.03,2070000,H,
37290,LP051209,LPCR1169,12/11/2005 11:10,1,Chlorophyta,Monoraphidium mirabile,484.25,51700,H,
37290,LP051209,LPCR1169,12/11/2005 11:10,1,Bacillariophyta,Nitzschia amphibia,2592.68,544000,H,
37290,LP051209,LPCR1169,12/11/2005 11:10,1,Chrysophyta,Puncticulata bodanica,968.51,3940000,H,
37290,LP051209,LPCR1169,12/11/2005 11:10,1,Chlorophyta,Pyramichlamys sp.,28519.43,1580,H,
37290,LP051209,LPCR1169,12/11/2005 11:10,1,Cryptophyta,Rhodomonas sp.,1016328.87,9.10E+07,H,
37290,LP051209,LPCR1169,12/11/2005 11:10,1,Chlorophyta,Scenedesmus dimorphus,10370.7,195000,H,
37290,LP051209,LPCR1169,12/11/2005 11:10,1,Chlorophyta,Sphaerocystis schroeteri,293.34,33200,H,
37290,LP051209,LPCR1169,12/11/2005 11:10,1,Chrysophyta,Stephanocyclus meneghiniana,2592.68,815000,H,
37290,LP051209,LPCR1169,12/11/2005 11:10,1,Bacillariophyta,Synedra tenera,2592.68,497000,H,
37290,LP051209,LPCR1169,12/11/2005 11:10,1,Bacillariophyta,Synedra ulna,968.51,3290000,H,
37290,LP051209,LPCR1169,12/11/2005 11:10,1,Chlorophyta,Tetraedron minimum,2592.68,158000,H,
37289,LP051209,LPSJR431,12/11/2005 8:50,1,Bacillariophyta,Achnanthidium minutissimum,968.51,160000,H,
37289,LP051209,LPSJR431,12/11/2005 8:50,1,Bacillariophyta,Aulacoseira granulata,80,25100,H,
37289,LP051209,LPSJR431,12/11/2005 8:50,1,Chlorophyta,Characium sp.,2193.8,64300,H,
37289,LP051209,LPSJR431,12/11/2005 8:50,1,Chlorophyta,Chlamydomonas sp.,6581.41,2760000,H,
37289,LP051209,LPSJR431,12/11/2005 8:50,1,Cyanobacteria,Chroococcus minutus,8775.21,310000,H,
37289,LP051209,LPSJR431,12/11/2005 8:50,1,Chlorophyta,Coelastrum microporum,78976.89,1120000,H,
37289,LP051209,LPSJR431,12/11/2005 8:50,1,Bacillariophyta,Cyclotella ocellata,6581.41,992000,H,
37289,LP051209,LPSJR431,12/11/2005 8:50,1,Bacillariophyta,Cymbella delicatula,145.02,89400,H,
37289,LP051209,LPSJR431,12/11/2005 8:50,1,Bacillariophyta,Cymbella microcephala,4387.61,373000,H,
37289,LP051209,LPSJR431,12/11/2005 8:50,1,Chlorophyta,Dictyosphaerium sp.,1706.68,112000,H,
37289,LP051209,LPSJR431,12/11/2005 8:50,1,Chrysophyta,Discostella pseudostelligera,2193.8,331000,H,
37289,LP051209,LPSJR431,12/11/2005 8:50,1,Bacillariophyta,Eunotia sp.,6581.41,1320000,H,
37289,LP051209,LPSJR431,12/11/2005 8:50,1,Bacillariophyta,Fragilaria crotonensis,26.67,14700,H,
37289,LP051209,LPSJR431,12/11/2005 8:50,1,Chlorophyta,Kirchneriella contorta,10969.01,184000,H,
37289,LP051209,LPSJR431,12/11/2005 8:50,1,Bacillariophyta,Navicula capitatoradiata,26.67,31000,H,
37289,LP051209,LPSJR431,12/11/2005 8:50,1,Bacillariophyta,Nitzschia dissipata,26.67,10200,H,
37289,LP051209,LPSJR431,12/11/2005 8:50,1,Bacillariophyta,Nitzschia pura,2193.8,724000,H,
37289,LP051209,LPSJR431,12/11/2005 8:50,1,Bacillariophyta,Nitzschia sinuata var. tabellaria,4387.61,1110000,H,
37289,LP051209,LPSJR431,12/11/2005 8:50,1,Chlorophyta,Oocystis borgei,53.33,84500,H,
37289,LP051209,LPSJR431,12/11/2005 8:50,1,Chlorophyta,Oocystis parva,106.67,33300,H,
37289,LP051209,LPSJR431,12/11/2005 8:50,1,Chlorophyta,Pediastrum simplex,3874.03,893000,H,
37289,LP051209,LPSJR431,12/11/2005 8:50,1,Cyanobacteria,Phormidium sp.,9685.07,205000,H,
37289,LP051209,LPSJR431,12/11/2005 8:50,1,Chrysophyta,Puncticulata bodanica,6581.41,11400000,H,
37289,LP051209,LPSJR431,12/11/2005 8:50,1,Chlorophyta,Pyramichlamys sp.,94333.51,1580,H,
37289,LP051209,LPSJR431,12/11/2005 8:50,1,Chlorophyta,Quadrigula chodatii,484.25,80400,H,
37289,LP051209,LPSJR431,12/11/2005 8:50,1,Cyanobacteria,Raphidiopsis curvata,15356.62,241000,H,
37289,LP051209,LPSJR431,12/11/2005 8:50,1,Cryptophyta,Rhodomonas sp.,708598.21,1.31E+08,H,
37289,LP051209,LPSJR431,12/11/2005 8:50,1,Chlorophyta,Scenedesmus opoliensis,1937.01,1.00E+05,H,
37289,LP051209,LPSJR431,12/11/2005 8:50,1,Chlorophyta,Scenedesmus sp.,17550.42,221000,H,
37289,LP051209,LPSJR431,12/11/2005 8:50,1,Bacillariophyta,Sellaphora pupula,2193.8,1240000,H,
37289,LP051209,LPSJR431,12/11/2005 8:50,1,Chlorophyta,Sphaerocystis schroeteri,1120.01,73300,H,
37289,LP051209,LPSJR431,12/11/2005 8:50,1,Chrysophyta,Stephanocyclus meneghiniana,4387.61,662000,H,
37289,LP051209,LPSJR431,12/11/2005 8:50,1,Bacillariophyta,Stephanodiscus hantzschii,28519.43,38800000,H,
37289,LP051209,LPSJR431,12/11/2005 8:50,1,Bacillariophyta,Synedra tenera,2193.8,482000,H,
37289,LP051209,LPSJR431,12/11/2005 8:50,1,Bacillariophyta,Synedra ulna,26.67,129000,H,
37289,LP051209,LPSJR431,12/11/2005 8:50,1,Chlorophyta,Tetraedron minimum,2193.8,421000,H,
37289,LP051209,LPSJR431,12/11/2005 8:50,1,Euglenophyta,Trachelomonas sp.,2193.8,574000,H,
37288,LP051209,LPSJR609,12/10/2005 15:45,1,Bacillariophyta,Achnanthidium minutissimum,14972.7,706000,H,
