SampleFk,TripID,StationID,CollectionDateTime,MinDepth_m,MaxDepth_m,Division,GenusSpecies,Abundance,BioMass,Notes,Flag
41339,LP061013,LPCR0024,10/13/2006 12:30,30,60,Copepoda,Diacyclops thomasi,0.06,0.04,,H
41339,LP061013,LPCR0024,10/13/2006 12:30,30,60,Cladocera,Immature Cladoceran,0.01,0.01,,H
41339,LP061013,LPCR0024,10/13/2006 12:30,30,60,Copepoda,Leptodiaptomus ashlandi,0.03,0.05,,H
41339,LP061013,LPCR0024,10/13/2006 12:30,30,60,Rotifera,Mytilina ventralis,0.01,0,,H
41339,LP061013,LPCR0024,10/13/2006 12:30,30,60,Copepoda,nauplii larvae,1.05,0.02,,H
41339,LP061013,LPCR0024,10/13/2006 12:30,30,60,Rotifera,Proales spp.,0.01,0,,H
41339,LP061013,LPCR0024,10/13/2006 12:30,30,60,Rotifera,Synchaeta spp.,0.02,0,,H
41337,LP061013,LPCRDT02,10/11/2006 11:00,41.52,41.52,Cladocera,Bosmina longirostris,0.01,0.01,,H
41337,LP061013,LPCRDT02,10/11/2006 11:00,41.52,41.52,Copepoda,Calanoid copepodid,0.04,0.05,,H
41337,LP061013,LPCRDT02,10/11/2006 11:00,41.52,41.52,Rotifera,Conochilus unicornis,0.01,0,,H
41337,LP061013,LPCRDT02,10/11/2006 11:00,41.52,41.52,Copepoda,Cyclopoid copepodid,0.19,0.02,,H
41337,LP061013,LPCRDT02,10/11/2006 11:00,41.52,41.52,Cladocera,Daphnia pulex,0.01,0.06,,H
41337,LP061013,LPCRDT02,10/11/2006 11:00,41.52,41.52,Copepoda,Diacyclops thomasi,0.02,0.02,,H
41337,LP061013,LPCRDT02,10/11/2006 11:00,41.52,41.52,Rotifera,Keratella hiemalis,0.01,0,,H
41337,LP061013,LPCRDT02,10/11/2006 11:00,41.52,41.52,Copepoda,Leptodiaptomus ashlandi,0.01,0,,H
41337,LP061013,LPCRDT02,10/11/2006 11:00,41.52,41.52,Copepoda,nauplii larvae,1.1,0.03,,H
41336,LP061013,LPCR-249,10/11/2006 8:45,0,0,Rotifera,Conochilus unicornis,0.02,0,,H
41336,LP061013,LPCR-249,10/11/2006 8:45,0,0,Copepoda,Cyclopoid copepodid,0.08,0.04,,H
41336,LP061013,LPCR-249,10/11/2006 8:45,0,0,Copepoda,Diacyclops thomasi,0.07,0.06,,H
41336,LP061013,LPCR-249,10/11/2006 8:45,0,0,Rotifera,Euchlanis calpidia,0.02,0,,H
41336,LP061013,LPCR-249,10/11/2006 8:45,0,0,Copepoda,Leptodiaptomus ashlandi,0.05,0.11,,H
41336,LP061013,LPCR-249,10/11/2006 8:45,0,0,Copepoda,Mesocyclops edax,0.01,0.01,,H
41336,LP061013,LPCR-249,10/11/2006 8:45,0,0,Rotifera,Monostyla bulla,0.01,0,,H
41336,LP061013,LPCR-249,10/11/2006 8:45,0,0,Copepoda,nauplii larvae,1.31,0.04,,H
41336,LP061013,LPCR-249,10/11/2006 8:45,0,0,Ostracoda,Ostracoda spp.,0.01,1.2,,H
41336,LP061013,LPCR-249,10/11/2006 8:45,0,0,Rotifera,Proales spp.,0.01,0,,H
41336,LP061013,LPCR-249,10/11/2006 8:45,0,0,Rotifera,Synchaeta spp.,0.03,0,,H
41335,LP060921,LPCR-249,9/22/2006 9:00,0,0,Copepoda,Calanoid copepodid,0.01,0.02,,H
41335,LP060921,LPCR-249,9/22/2006 9:00,0,0,Rotifera,Conochilus unicornis,0.11,0,,H
41335,LP060921,LPCR-249,9/22/2006 9:00,0,0,Copepoda,Cyclopoid copepodid,0.06,0.05,,H
41335,LP060921,LPCR-249,9/22/2006 9:00,0,0,Copepoda,Diacyclops thomasi,0.11,0.06,,H
41335,LP060921,LPCR-249,9/22/2006 9:00,0,0,Rotifera,Euchlanis calpidia,0.04,0,,H
41335,LP060921,LPCR-249,9/22/2006 9:00,0,0,Copepoda,Harpacticoida sp.,0.01,0.01,,H
41335,LP060921,LPCR-249,9/22/2006 9:00,0,0,Rotifera,Keratella hiemalis,0.01,0,,H
41335,LP060921,LPCR-249,9/22/2006 9:00,0,0,Rotifera,Lepadella rhomboides,0.01,0,,H
41335,LP060921,LPCR-249,9/22/2006 9:00,0,0,Copepoda,Leptodiaptomus ashlandi,0.1,0.1,,H
41335,LP060921,LPCR-249,9/22/2006 9:00,0,0,Copepoda,nauplii larvae,2.09,0.08,,H
41335,LP060921,LPCR-249,9/22/2006 9:00,0,0,Rotifera,Proales spp.,0.05,0,,H
41335,LP060921,LPCR-249,9/22/2006 9:00,0,0,Rotifera,Synchaeta spp.,0.11,0,,H
41334,LP060921,LPCRDT03,9/21/2006 14:30,40.185,40.185,Copepoda,Calanoid copepodid,0.08,0.12,,H
41334,LP060921,LPCRDT03,9/21/2006 14:30,40.185,40.185,Rotifera,Conochilus unicornis,0.04,0,,H
41334,LP060921,LPCRDT03,9/21/2006 14:30,40.185,40.185,Copepoda,Cyclopoid copepodid,0.06,0.04,,H
41334,LP060921,LPCRDT03,9/21/2006 14:30,40.185,40.185,Cladocera,Daphnia pulex,0.01,0.06,,H
41334,LP060921,LPCRDT03,9/21/2006 14:30,40.185,40.185,Copepoda,Diacyclops thomasi,0.06,0.04,,H
41334,LP060921,LPCRDT03,9/21/2006 14:30,40.185,40.185,Rotifera,Keratella hiemalis,0.01,0,,H
41334,LP060921,LPCRDT03,9/21/2006 14:30,40.185,40.185,Copepoda,Leptodiaptomus ashlandi,0.06,0.14,,H
41334,LP060921,LPCRDT03,9/21/2006 14:30,40.185,40.185,Copepoda,nauplii larvae,1.07,0.03,,H
41334,LP060921,LPCRDT03,9/21/2006 14:30,40.185,40.185,Rotifera,Synchaeta spp.,0.01,0,,H
41332,LP060921,LPCR0024,9/21/2006 14:00,0,30,Cladocera,Alona guttata,0.02,0.01,,H
41332,LP060921,LPCR0024,9/21/2006 14:00,0,30,Rotifera,Ascomorpha ecaudis,0.02,0,,H
41332,LP060921,LPCR0024,9/21/2006 14:00,0,30,Cladocera,Bosmina longirostris,0.15,0.04,,H
41332,LP060921,LPCR0024,9/21/2006 14:00,0,30,Copepoda,Calanoid copepodid,0.72,0.98,,H
41332,LP060921,LPCR0024,9/21/2006 14:00,0,30,Copepoda,Cyclopoid copepodid,0.77,0.3,,H
41332,LP060921,LPCR0024,9/21/2006 14:00,0,30,Cladocera,Daphnia galeata,0.05,0.11,,H
41332,LP060921,LPCR0024,9/21/2006 14:00,0,30,Cladocera,Daphnia pulex,0.79,20.75,,H
41332,LP060921,LPCR0024,9/21/2006 14:00,0,30,Cladocera,Diaphanosoma brachyurum,0.1,0.28,,H
41332,LP060921,LPCR0024,9/21/2006 14:00,0,30,Rotifera,Hexarthra mira,0.02,0,,H
41332,LP060921,LPCR0024,9/21/2006 14:00,0,30,Cladocera,Immature Cladoceran,0.02,0.01,,H
41332,LP060921,LPCR0024,9/21/2006 14:00,0,30,Rotifera,Kellicottia longispina,0.05,0,,H
41332,LP060921,LPCR0024,9/21/2006 14:00,0,30,Copepoda,Leptodiaptomus ashlandi,0.59,0.86,,H
41332,LP060921,LPCR0024,9/21/2006 14:00,0,30,Copepoda,Mesocyclops edax,0.27,0.67,,H
41332,LP060921,LPCR0024,9/21/2006 14:00,0,30,Copepoda,nauplii larvae,4.72,0.15,,H
41333,LP060921,LPCR0024,9/21/2006 14:00,30,60,Cladocera,Bosmina longirostris,0.01,0.01,,H
41333,LP060921,LPCR0024,9/21/2006 14:00,30,60,Copepoda,Calanoid copepodid,0.12,0.13,,H
41333,LP060921,LPCR0024,9/21/2006 14:00,30,60,Rotifera,Conochilus unicornis,0.07,0,,H
41333,LP060921,LPCR0024,9/21/2006 14:00,30,60,Copepoda,Cyclopoid copepodid,0.29,0.24,,H
41333,LP060921,LPCR0024,9/21/2006 14:00,30,60,Cladocera,Daphnia pulex,0.13,3.58,,H
41333,LP060921,LPCR0024,9/21/2006 14:00,30,60,Copepoda,Diacyclops thomasi,0.1,0.09,,H
41333,LP060921,LPCR0024,9/21/2006 14:00,30,60,Copepoda,Leptodiaptomus ashlandi,0.1,0.37,,H
41333,LP060921,LPCR0024,9/21/2006 14:00,30,60,Copepoda,Mesocyclops edax,0.01,0.02,,H
41333,LP060921,LPCR0024,9/21/2006 14:00,30,60,Copepoda,nauplii larvae,1.22,0.03,,H
41333,LP060921,LPCR0024,9/21/2006 14:00,30,60,Rotifera,Synchaeta spp.,0.07,0,,H
41331,LP060804,LPCR-249,8/4/2006 16:45,0,0,Cladocera,Alona guttata,0.04,0.01,,H
41331,LP060804,LPCR-249,8/4/2006 16:45,0,0,Cladocera,Bosmina longirostris,0.02,0,,H
41331,LP060804,LPCR-249,8/4/2006 16:45,0,0,Copepoda,Calanoid copepodid,0.46,0.68,,H
41331,LP060804,LPCR-249,8/4/2006 16:45,0,0,Rotifera,Conochilus unicornis,0.02,0,,H
41331,LP060804,LPCR-249,8/4/2006 16:45,0,0,Copepoda,Cyclopoid copepodid,1.33,0.74,,H
41331,LP060804,LPCR-249,8/4/2006 16:45,0,0,Copepoda,Diacyclops thomasi,0.51,0.51,,H
41331,LP060804,LPCR-249,8/4/2006 16:45,0,0,Copepoda,Harpacticoida sp.,0.02,0,,H
41331,LP060804,LPCR-249,8/4/2006 16:45,0,0,Cladocera,Immature Cladoceran,0.02,0,,H
41331,LP060804,LPCR-249,8/4/2006 16:45,0,0,Rotifera,Keratella cochlearis,0.02,0,,H
41331,LP060804,LPCR-249,8/4/2006 16:45,0,0,Copepoda,Leptodiaptomus ashlandi,0.22,0.63,,H
41331,LP060804,LPCR-249,8/4/2006 16:45,0,0,Copepoda,Mesocyclops edax,0.05,0.3,,H
41331,LP060804,LPCR-249,8/4/2006 16:45,0,0,Rotifera,Monostyla lunaris,0.02,0,,H
41331,LP060804,LPCR-249,8/4/2006 16:45,0,0,Copepoda,nauplii larvae,1.44,0.07,,H
41331,LP060804,LPCR-249,8/4/2006 16:45,0,0,Rotifera,Synchaeta spp.,0.09,0,,H
41330,LP060804,LPCRDT05,8/4/2006 14:20,41.559,41.559,Copepoda,Calanoid copepodid,0.67,0.42,,H
41330,LP060804,LPCRDT05,8/4/2006 14:20,41.559,41.559,Cladocera,Ceriodaphnia spp.,0.04,0.04,,H
41330,LP060804,LPCRDT05,8/4/2006 14:20,41.559,41.559,Rotifera,Conochilus unicornis,0.04,0,,H
41330,LP060804,LPCRDT05,8/4/2006 14:20,41.559,41.559,Copepoda,Cyclopoid copepodid,3.22,0.88,,H
41330,LP060804,LPCRDT05,8/4/2006 14:20,41.559,41.559,Copepoda,Diacyclops thomasi,0.88,1.01,,H
41330,LP060804,LPCRDT05,8/4/2006 14:20,41.559,41.559,Cladocera,Diaphanosoma brachyurum,0.04,0.02,,H
41330,LP060804,LPCRDT05,8/4/2006 14:20,41.559,41.559,Copepoda,Leptodiaptomus ashlandi,0.32,0.36,,H
41330,LP060804,LPCRDT05,8/4/2006 14:20,41.559,41.559,Copepoda,Mesocyclops edax,0.04,0.08,,H
41330,LP060804,LPCRDT05,8/4/2006 14:20,41.559,41.559,Copepoda,nauplii larvae,5.44,0.24,,H
41330,LP060804,LPCRDT05,8/4/2006 14:20,41.559,41.559,Rotifera,Polyarthra vulgaris,0.04,0,,H
41330,LP060804,LPCRDT05,8/4/2006 14:20,41.559,41.559,Rotifera,Synchaeta spp.,0.39,0.01,,H
41328,LP060804,LPCR0024,8/4/2006 10:00,0,30,Cladocera,Bosmina longirostris,0.45,0.15,,H
41328,LP060804,LPCR0024,8/4/2006 10:00,0,30,Copepoda,Calanoid copepodid,3.09,2.78,,H
41328,LP060804,LPCR0024,8/4/2006 10:00,0,30,Cladocera,Ceriodaphnia spp.,0.09,0.04,,H
41328,LP060804,LPCR0024,8/4/2006 10:00,0,30,Rotifera,Conochilus unicornis,0.18,0,,H
41328,LP060804,LPCR0024,8/4/2006 10:00,0,30,Copepoda,Cyclopoid copepodid,2.54,0.59,,H
41328,LP060804,LPCR0024,8/4/2006 10:00,0,30,Cladocera,Daphnia pulex,0.09,4.06,,H
41328,LP060804,LPCR0024,8/4/2006 10:00,0,30,Copepoda,Diacyclops thomasi,0.36,0.28,,H
41328,LP060804,LPCR0024,8/4/2006 10:00,0,30,Cladocera,Diaphanosoma brachyurum,0.09,0.32,,H
41328,LP060804,LPCR0024,8/4/2006 10:00,0,30,Rotifera,Hexarthra mira,1,0.01,,H
41328,LP060804,LPCR0024,8/4/2006 10:00,0,30,Rotifera,Kellicottia longispina,0.09,0,,H
41328,LP060804,LPCR0024,8/4/2006 10:00,0,30,Copepoda,Leptodiaptomus ashlandi,0.82,0.78,,H
41328,LP060804,LPCR0024,8/4/2006 10:00,0,30,Copepoda,Mesocyclops edax,0.36,0.25,,H
41328,LP060804,LPCR0024,8/4/2006 10:00,0,30,Copepoda,nauplii larvae,17.34,0.53,,H
41328,LP060804,LPCR0024,8/4/2006 10:00,0,30,Rotifera,Polyarthra vulgaris,0.18,0.01,,H
41329,LP060804,LPCR0024,8/4/2006 10:00,30,60,Copepoda,Calanoid copepodid,0.86,0.71,,H
41329,LP060804,LPCR0024,8/4/2006 10:00,30,60,Cladocera,Ceriodaphnia spp.,0.08,0.11,,H
41329,LP060804,LPCR0024,8/4/2006 10:00,30,60,Copepoda,Cyclopoid copepodid,2.08,1.17,,H
41329,LP060804,LPCR0024,8/4/2006 10:00,30,60,Cladocera,Daphnia pulex,0.08,0.21,,H
41329,LP060804,LPCR0024,8/4/2006 10:00,30,60,Copepoda,Diacyclops thomasi,0.65,0.59,,H
41329,LP060804,LPCR0024,8/4/2006 10:00,30,60,Cladocera,Diaphanosoma brachyurum,0.08,0.13,,H
41329,LP060804,LPCR0024,8/4/2006 10:00,30,60,Rotifera,Hexarthra mira,0.08,0,,H
41329,LP060804,LPCR0024,8/4/2006 10:00,30,60,Copepoda,Leptodiaptomus ashlandi,0.61,0.67,,H
41329,LP060804,LPCR0024,8/4/2006 10:00,30,60,Copepoda,Mesocyclops edax,0.16,0.58,,H
41329,LP060804,LPCR0024,8/4/2006 10:00,30,60,Copepoda,nauplii larvae,4.73,0.14,,H
41329,LP060804,LPCR0024,8/4/2006 10:00,30,60,Rotifera,Synchaeta spp.,0.86,0.02,,H
41327,LP060630,LPCR-249,6/30/2006 15:50,0,0.3,Copepoda,Calanoid copepodid,0.31,0.27,,H
41327,LP060630,LPCR-249,6/30/2006 15:50,0,0.3,Copepoda,Cyclopoid copepodid,1.31,0.88,,H
41327,LP060630,LPCR-249,6/30/2006 15:50,0,0.3,Cladocera,Daphnia galeata,0.05,0.1,,H
41327,LP060630,LPCR-249,6/30/2006 15:50,0,0.3,Copepoda,Diacyclops thomasi,0.16,0.11,,H
41327,LP060630,LPCR-249,6/30/2006 15:50,0,0.3,Cladocera,Immature Cladoceran,0.05,0,,H
41327,LP060630,LPCR-249,6/30/2006 15:50,0,0.3,Copepoda,Leptodiaptomus ashlandi,0.21,0.23,,H
41327,LP060630,LPCR-249,6/30/2006 15:50,0,0.3,Copepoda,nauplii larvae,7.02,0.3,,H
41327,LP060630,LPCR-249,6/30/2006 15:50,0,0.3,Rotifera,Synchaeta spp.,1.41,0.01,,H
41325,LP060630,LPCR0024,6/30/2006 11:10,0,30,Cladocera,Bosmina longirostris,1.25,0.82,,H
41325,LP060630,LPCR0024,6/30/2006 11:10,0,30,Copepoda,Calanoid copepodid,1.41,1.47,,H
41325,LP060630,LPCR0024,6/30/2006 11:10,0,30,Cladocera,Ceriodaphnia sp.,4.7,10.95,,H
41325,LP060630,LPCR0024,6/30/2006 11:10,0,30,Copepoda,Cyclopoid copepodid,5.17,3.3,,H
41325,LP060630,LPCR0024,6/30/2006 11:10,0,30,Cladocera,Daphnia galeata,1.41,5.44,,H
41325,LP060630,LPCR0024,6/30/2006 11:10,0,30,Cladocera,Daphnia pulex,1.57,10.02,,H
41325,LP060630,LPCR0024,6/30/2006 11:10,0,30,Copepoda,Diacyclops thomasi,1.1,0.87,,H
41325,LP060630,LPCR0024,6/30/2006 11:10,0,30,Cladocera,Diaphanosoma brachyurum,0.31,0.38,,H
41325,LP060630,LPCR0024,6/30/2006 11:10,0,30,Copepoda,Harpacticoida sp.,0.16,0.01,,H
41325,LP060630,LPCR0024,6/30/2006 11:10,0,30,Cladocera,Immature Cladoceran,0.47,0.04,,H
41325,LP060630,LPCR0024,6/30/2006 11:10,0,30,Rotifera,Keratella cochlearis,0.16,0,,H
41325,LP060630,LPCR0024,6/30/2006 11:10,0,30,Copepoda,Leptodiaptomus ashlandi,0.16,0.63,,H
41325,LP060630,LPCR0024,6/30/2006 11:10,0,30,Rotifera,Monostyla stenroosi,0.16,0,,H
41325,LP060630,LPCR0024,6/30/2006 11:10,0,30,Copepoda,nauplii larvae,14.25,0.46,,H
41325,LP060630,LPCR0024,6/30/2006 11:10,0,30,Rotifera,Polyarthra vulgaris,0.16,0.01,,H
41325,LP060630,LPCR0024,6/30/2006 11:10,0,30,Rotifera,Trichocerca similis,0.16,0,,H
41326,LP060630,LPCR0024,6/30/2006 11:10,30,60,Copepoda,Calanoid copepodid,0.21,0.13,,H
41326,LP060630,LPCR0024,6/30/2006 11:10,30,60,Cladocera,Ceriodaphnia sp.,0.31,0.72,,H
41326,LP060630,LPCR0024,6/30/2006 11:10,30,60,Copepoda,Cyclopoid copepodid,0.96,0.9,,H
41326,LP060630,LPCR0024,6/30/2006 11:10,30,60,Cladocera,Daphnia galeata,0.03,0.11,,H
41326,LP060630,LPCR0024,6/30/2006 11:10,30,60,Cladocera,Daphnia pulex,0.07,3.35,,H
41326,LP060630,LPCR0024,6/30/2006 11:10,30,60,Copepoda,Diacyclops thomasi,0.27,0.33,,H
41326,LP060630,LPCR0024,6/30/2006 11:10,30,60,Cladocera,Eubosmina coregoni,0.03,0.01,,H
41326,LP060630,LPCR0024,6/30/2006 11:10,30,60,Rotifera,Keratella cochlearis,0.17,0,,H
41326,LP060630,LPCR0024,6/30/2006 11:10,30,60,Copepoda,Leptodiaptomus ashlandi,0.14,0.23,,H
41326,LP060630,LPCR0024,6/30/2006 11:10,30,60,Copepoda,nauplii larvae,4.55,0.2,,H
41326,LP060630,LPCR0024,6/30/2006 11:10,30,60,Rotifera,Polyarthra vulgaris,0.14,0,,H
41326,LP060630,LPCR0024,6/30/2006 11:10,30,60,Rotifera,Synchaeta spp.,0.68,0.01,,H
41324,LP060630,LPCRDT05,6/30/2006 9:20,42.779,42.779,Copepoda,Calanoid copepodid,1.18,0.72,,H
41324,LP060630,LPCRDT05,6/30/2006 9:20,42.779,42.779,Cladocera,Ceriodaphnia sp.,0.22,0.61,,H
41324,LP060630,LPCRDT05,6/30/2006 9:20,42.779,42.779,Copepoda,Cyclopoid copepodid,1.33,1.19,,H
41324,LP060630,LPCRDT05,6/30/2006 9:20,42.779,42.779,Cladocera,Daphnia pulex,0.15,0.54,,H
41324,LP060630,LPCRDT05,6/30/2006 9:20,42.779,42.779,Copepoda,Diacyclops thomasi,0.74,0.9,,H
41324,LP060630,LPCRDT05,6/30/2006 9:20,42.779,42.779,Copepoda,Leptodiaptomus ashlandi,0.89,1.47,,H
41324,LP060630,LPCRDT05,6/30/2006 9:20,42.779,42.779,Copepoda,nauplii larvae,11.25,0.63,,H
41324,LP060630,LPCRDT05,6/30/2006 9:20,42.779,42.779,Rotifera,Polyarthra vulgaris,0.07,0,,H
41324,LP060630,LPCRDT05,6/30/2006 9:20,42.779,42.779,Rotifera,Synchaeta spp.,2,0.02,,H
41323,LP060603,LPCR-249,6/8/2006 10:15,0,0.3,Cladocera,Alona guttata,0.03,0.02,,H
41323,LP060603,LPCR-249,6/8/2006 10:15,0,0.3,Copepoda,Calanoid copepodid,0.13,0.14,,H
41323,LP060603,LPCR-249,6/8/2006 10:15,0,0.3,Rotifera,Conochilus unicornis,0.29,0,,H
41323,LP060603,LPCR-249,6/8/2006 10:15,0,0.3,Copepoda,Cyclopoid copepodid,0.29,0.04,,H
41323,LP060603,LPCR-249,6/8/2006 10:15,0,0.3,Copepoda,Diacyclops thomasi,0.16,0.12,,H
41323,LP060603,LPCR-249,6/8/2006 10:15,0,0.3,Copepoda,Leptodiaptomus ashlandi,0.13,0.18,,H
41323,LP060603,LPCR-249,6/8/2006 10:15,0,0.3,Copepoda,nauplii larvae,2.44,0.1,,H
41323,LP060603,LPCR-249,6/8/2006 10:15,0,0.3,Rotifera,Polyarthra vulgaris,0.03,0,,H
41323,LP060603,LPCR-249,6/8/2006 10:15,0,0.3,Rotifera,Synchaeta spp.,3.52,0.06,,H
41322,LP060603,LPCRDT05,6/8/2006 7:10,42.072,42.072,Copepoda,Calanoid copepodid,0.66,0.67,,H
41322,LP060603,LPCRDT05,6/8/2006 7:10,42.072,42.072,Rotifera,Conochilus unicornis,0.24,0,,H
41322,LP060603,LPCRDT05,6/8/2006 7:10,42.072,42.072,Copepoda,Cyclopoid copepodid,1.37,0.21,,H
41322,LP060603,LPCRDT05,6/8/2006 7:10,42.072,42.072,Copepoda,Diacyclops thomasi,0.47,0.76,,H
41322,LP060603,LPCRDT05,6/8/2006 7:10,42.072,42.072,Rotifera,Gastropus stylifer,0.19,0,,H
41322,LP060603,LPCRDT05,6/8/2006 7:10,42.072,42.072,Copepoda,Leptodiaptomus ashlandi,0.47,0.41,,H
41322,LP060603,LPCRDT05,6/8/2006 7:10,42.072,42.072,Copepoda,nauplii larvae,8.24,0.34,,H
41322,LP060603,LPCRDT05,6/8/2006 7:10,42.072,42.072,Rotifera,Synchaeta spp.,6.39,0.07,,H
41321,LP060603,LPCR1169,6/7/2006 11:00,0,30,Rotifera,Ascomorpha ecaudis,0.9,0.01,,H
41321,LP060603,LPCR1169,6/7/2006 11:00,0,30,Rotifera,Asplanchna spp.,0.15,0.32,,H
41321,LP060603,LPCR1169,6/7/2006 11:00,0,30,Cladocera,Bosmina longirostris,1.65,0.98,,H
41321,LP060603,LPCR1169,6/7/2006 11:00,0,30,Copepoda,Calanoid copepodid,2.7,1.79,,H
41321,LP060603,LPCR1169,6/7/2006 11:00,0,30,Copepoda,Cyclopoid copepodid,4.2,0.96,,H
41321,LP060603,LPCR1169,6/7/2006 11:00,0,30,Cladocera,Daphnia galeata,1.8,7.26,,H
41321,LP060603,LPCR1169,6/7/2006 11:00,0,30,Cladocera,Daphnia pulex,1.05,12.84,,H
41321,LP060603,LPCR1169,6/7/2006 11:00,0,30,Copepoda,Diacyclops thomasi,0.9,0.81,,H
41321,LP060603,LPCR1169,6/7/2006 11:00,0,30,Rotifera,Gastropus stylifer,0.15,0,,H
41321,LP060603,LPCR1169,6/7/2006 11:00,0,30,Cladocera,Immature Cladoceran,0.3,0.09,,H
41321,LP060603,LPCR1169,6/7/2006 11:00,0,30,Rotifera,Keratella cochlearis,3.15,0,,H
41321,LP060603,LPCR1169,6/7/2006 11:00,0,30,Rotifera,Keratella quadrata,0.3,0,,H
41321,LP060603,LPCR1169,6/7/2006 11:00,0,30,Copepoda,Leptodiaptomus ashlandi,0.15,0.3,,H
41321,LP060603,LPCR1169,6/7/2006 11:00,0,30,Copepoda,nauplii larvae,21.9,0.68,,H
41321,LP060603,LPCR1169,6/7/2006 11:00,0,30,Rotifera,Polyarthra vulgaris,25.8,1.54,,H
41321,LP060603,LPCR1169,6/7/2006 11:00,0,30,Rotifera,Synchaeta spp.,0.45,0,,H
41320,LP060603,LPESC119,6/7/2006 8:00,0,30,Rotifera,Ascomorpha ecaudis,0.14,0,,H
41320,LP060603,LPESC119,6/7/2006 8:00,0,30,Copepoda,Calanoid copepodid,0.7,0.52,,H
41320,LP060603,LPESC119,6/7/2006 8:00,0,30,Cladocera,Ceriodaphnia spp.,0.14,0.53,,H
41320,LP060603,LPESC119,6/7/2006 8:00,0,30,Rotifera,Conochilus unicornis,0.28,0,,H
41320,LP060603,LPESC119,6/7/2006 8:00,0,30,Copepoda,Cyclopoid copepodid,3.38,1.52,,H
41320,LP060603,LPESC119,6/7/2006 8:00,0,30,Cladocera,Daphnia galeata,0.14,0.27,,H
41320,LP060603,LPESC119,6/7/2006 8:00,0,30,Cladocera,Daphnia pulex,1.83,25.56,,H
41320,LP060603,LPESC119,6/7/2006 8:00,0,30,Copepoda,Diacyclops thomasi,1.27,0.85,,H
41320,LP060603,LPESC119,6/7/2006 8:00,0,30,Cladocera,Diaphanosoma brachyurum,0.14,0.19,,H
41320,LP060603,LPESC119,6/7/2006 8:00,0,30,Cladocera,Immature Cladoceran,0.14,0.04,,H
41320,LP060603,LPESC119,6/7/2006 8:00,0,30,Rotifera,Keratella earlinae,0.14,0,,H
41320,LP060603,LPESC119,6/7/2006 8:00,0,30,Copepoda,Leptodiaptomus ashlandi,0.14,0.12,,H
41320,LP060603,LPESC119,6/7/2006 8:00,0,30,Copepoda,nauplii larvae,28.3,0.73,,H
41320,LP060603,LPESC119,6/7/2006 8:00,0,30,Rotifera,Polyarthra vulgaris,7.74,0.44,,H
41320,LP060603,LPESC119,6/7/2006 8:00,0,30,Rotifera,Synchaeta spp.,0.14,0,,H
41320,LP060603,LPESC119,6/7/2006 8:00,0,30,Rotifera,Trichocerca similis,0.14,0,,H
41319,LP060603,LPESC291,6/6/2006 17:15,0,1,Rotifera,Ascomorpha ecaudis,0,0,,H
41319,LP060603,LPESC291,6/6/2006 17:15,0,1,Cladocera,Bosmina longirostris,0.01,0,,H
41319,LP060603,LPESC291,6/6/2006 17:15,0,1,Rotifera,Brachionus bidentata,0.08,0.01,,H
41319,LP060603,LPESC291,6/6/2006 17:15,0,1,Copepoda,Calanoid copepodid,0.03,0.02,,H
41319,LP060603,LPESC291,6/6/2006 17:15,0,1,Copepoda,Cyclopoid copepodid,0.03,0.01,,H
41319,LP060603,LPESC291,6/6/2006 17:15,0,1,Cladocera,Daphnia galeata,0.02,0.14,,H
41319,LP060603,LPESC291,6/6/2006 17:15,0,1,Copepoda,Diacyclops thomasi,0.02,0.02,,H
41319,LP060603,LPESC291,6/6/2006 17:15,0,1,Rotifera,Keratella cochlearis,0.02,0,,H
41319,LP060603,LPESC291,6/6/2006 17:15,0,1,Rotifera,Keratella hiemalis,0,0,,H
41319,LP060603,LPESC291,6/6/2006 17:15,0,1,Copepoda,Leptodiaptomus ashlandi,0.01,0.01,,H
41319,LP060603,LPESC291,6/6/2006 17:15,0,1,Copepoda,Mesocyclops edax,0,0.01,,H
41319,LP060603,LPESC291,6/6/2006 17:15,0,1,Copepoda,nauplii larvae,0.16,0,,H
41319,LP060603,LPESC291,6/6/2006 17:15,0,1,Rotifera,Polyarthra vulgaris,0.01,0,,H
41317,LP060603,LPCR1679,6/6/2006 12:10,0,30,Rotifera,Ascomorpha ecaudis,0.26,0,,H
41318,LP060603,LPCR1679,6/6/2006 12:10,0,30,Rotifera,Ascomorpha ecaudis,0.39,0,,H
41317,LP060603,LPCR1679,6/6/2006 12:10,0,30,Rotifera,Asplanchna spp.,0.13,0.4,,H
41317,LP060603,LPCR1679,6/6/2006 12:10,0,30,Cladocera,Bosmina longirostris,0.13,0.06,,H
41318,LP060603,LPCR1679,6/6/2006 12:10,0,30,Cladocera,Bosmina longirostris,0.39,0.19,,H
41317,LP060603,LPCR1679,6/6/2006 12:10,0,30,Copepoda,Calanoid copepodid,0.91,0.76,,H
41318,LP060603,LPCR1679,6/6/2006 12:10,0,30,Copepoda,Calanoid copepodid,2.17,1.46,,H
41318,LP060603,LPCR1679,6/6/2006 12:10,0,30,Rotifera,Conochilus unicornis,0.79,0,,H
41317,LP060603,LPCR1679,6/6/2006 12:10,0,30,Copepoda,Cyclopoid copepodid,0.65,0.21,,H
41318,LP060603,LPCR1679,6/6/2006 12:10,0,30,Copepoda,Cyclopoid copepodid,1.97,1.93,,H
